CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,F2384,
,,,,,Population (usual residents) : All usual residents - Unit : Persons,
26125,E01007051,Sefton 035D,Lower Super Output Areas and Data Zones,LSOADZ,1213,
26126,E01007052,Sefton 035E,Lower Super Output Areas and Data Zones,LSOADZ,1386,
26127,E01007053,Sefton 027D,Lower Super Output Areas and Data Zones,LSOADZ,1408,
26128,E01007054,Sefton 029B,Lower Super Output Areas and Data Zones,LSOADZ,1396,
26129,E01007055,Sefton 005A,Lower Super Output Areas and Data Zones,LSOADZ,1484,
26130,E01007056,Sefton 005B,Lower Super Output Areas and Data Zones,LSOADZ,1616,
26131,E01007057,Sefton 005C,Lower Super Output Areas and Data Zones,LSOADZ,1528,
26132,E01007058,Sefton 006A,Lower Super Output Areas and Data Zones,LSOADZ,1437,
26133,E01007059,Sefton 006B,Lower Super Output Areas and Data Zones,LSOADZ,1516,
26134,E01007060,Sefton 006C,Lower Super Output Areas and Data Zones,LSOADZ,1475,
26135,E01007061,Sefton 006D,Lower Super Output Areas and Data Zones,LSOADZ,1494,
26136,E01007062,Sefton 005D,Lower Super Output Areas and Data Zones,LSOADZ,1434,
26137,E01007063,Sefton 005E,Lower Super Output Areas and Data Zones,LSOADZ,1580,
26138,E01007064,Sefton 006E,Lower Super Output Areas and Data Zones,LSOADZ,1288,
26139,E01007065,Sefton 020A,Lower Super Output Areas and Data Zones,LSOADZ,1338,
26140,E01007066,Sefton 020B,Lower Super Output Areas and Data Zones,LSOADZ,1560,
26141,E01007067,Sefton 017A,Lower Super Output Areas and Data Zones,LSOADZ,1393,
26142,E01007068,Sefton 017B,Lower Super Output Areas and Data Zones,LSOADZ,1272,
26143,E01007069,Sefton 017C,Lower Super Output Areas and Data Zones,LSOADZ,1445,
26144,E01007070,Sefton 017D,Lower Super Output Areas and Data Zones,LSOADZ,1471,
26145,E01007071,Sefton 020C,Lower Super Output Areas and Data Zones,LSOADZ,1256,
26146,E01007072,Sefton 020D,Lower Super Output Areas and Data Zones,LSOADZ,1440,
26147,E01007073,Sefton 020E,Lower Super Output Areas and Data Zones,LSOADZ,1336,
26148,E01007074,Sefton 019A,Lower Super Output Areas and Data Zones,LSOADZ,1506,
26149,E01007075,Sefton 016A,Lower Super Output Areas and Data Zones,LSOADZ,1370,
26150,E01007076,Sefton 016B,Lower Super Output Areas and Data Zones,LSOADZ,1414,
26151,E01007077,Sefton 016C,Lower Super Output Areas and Data Zones,LSOADZ,1512,
26152,E01007078,Sefton 015D,Lower Super Output Areas and Data Zones,LSOADZ,1545,
26153,E01007079,Sefton 014B,Lower Super Output Areas and Data Zones,LSOADZ,1586,
26154,E01007080,Sefton 014C,Lower Super Output Areas and Data Zones,LSOADZ,1438,
26155,E01007081,Sefton 014D,Lower Super Output Areas and Data Zones,LSOADZ,1491,
26156,E01007082,Sefton 016D,Lower Super Output Areas and Data Zones,LSOADZ,1434,
26157,E01007083,Sefton 023A,Lower Super Output Areas and Data Zones,LSOADZ,1187,
26158,E01007084,Sefton 027E,Lower Super Output Areas and Data Zones,LSOADZ,1385,
26159,E01007085,Sefton 023B,Lower Super Output Areas and Data Zones,LSOADZ,1353,
26160,E01007086,Sefton 023C,Lower Super Output Areas and Data Zones,LSOADZ,1274,
26161,E01007087,Sefton 029C,Lower Super Output Areas and Data Zones,LSOADZ,1319,
26162,E01007088,Sefton 029D,Lower Super Output Areas and Data Zones,LSOADZ,1293,
26163,E01007089,Sefton 024E,Lower Super Output Areas and Data Zones,LSOADZ,1378,
26164,E01007090,Sefton 029E,Lower Super Output Areas and Data Zones,LSOADZ,1143,
26165,E01007091,Sefton 023D,Lower Super Output Areas and Data Zones,LSOADZ,1285,
26166,E01007092,Sefton 023E,Lower Super Output Areas and Data Zones,LSOADZ,1106,
26167,E01007095,Sefton 018C,Lower Super Output Areas and Data Zones,LSOADZ,1583,
26168,E01007096,Sefton 018D,Lower Super Output Areas and Data Zones,LSOADZ,1332,
26169,E01007097,Sefton 019B,Lower Super Output Areas and Data Zones,LSOADZ,1529,
26170,E01007098,Sefton 019C,Lower Super Output Areas and Data Zones,LSOADZ,1418,
26171,E01007099,Sefton 019D,Lower Super Output Areas and Data Zones,LSOADZ,1511,
26172,E01007100,Sefton 018E,Lower Super Output Areas and Data Zones,LSOADZ,1391,
26173,E01007101,Sefton 017E,Lower Super Output Areas and Data Zones,LSOADZ,1440,
26174,E01007102,Sefton 030D,Lower Super Output Areas and Data Zones,LSOADZ,1513,
26175,E01007103,Sefton 030E,Lower Super Output Areas and Data Zones,LSOADZ,1477,
26176,E01007104,Sefton 028D,Lower Super Output Areas and Data Zones,LSOADZ,1396,
26177,E01007105,Sefton 025C,Lower Super Output Areas and Data Zones,LSOADZ,1628,
26178,E01007106,Sefton 025D,Lower Super Output Areas and Data Zones,LSOADZ,1477,
26179,E01007107,Sefton 025E,Lower Super Output Areas and Data Zones,LSOADZ,1357,
26180,E01007108,Sefton 025F,Lower Super Output Areas and Data Zones,LSOADZ,1571,
26181,E01007109,Sefton 028E,Lower Super Output Areas and Data Zones,LSOADZ,1531,
26182,E01007110,Wirral 035A,Lower Super Output Areas and Data Zones,LSOADZ,1601,
26183,E01007111,Wirral 032A,Lower Super Output Areas and Data Zones,LSOADZ,1575,
26184,E01007112,Wirral 032B,Lower Super Output Areas and Data Zones,LSOADZ,1535,
26185,E01007113,Wirral 032C,Lower Super Output Areas and Data Zones,LSOADZ,1376,
26186,E01007114,Wirral 032D,Lower Super Output Areas and Data Zones,LSOADZ,1530,
26187,E01007115,Wirral 031A,Lower Super Output Areas and Data Zones,LSOADZ,1594,
26188,E01007116,Wirral 032E,Lower Super Output Areas and Data Zones,LSOADZ,1552,
26189,E01007117,Wirral 035B,Lower Super Output Areas and Data Zones,LSOADZ,1697,
26190,E01007118,Wirral 035C,Lower Super Output Areas and Data Zones,LSOADZ,1558,
26191,E01007119,Wirral 019A,Lower Super Output Areas and Data Zones,LSOADZ,1427,
26192,E01007120,Wirral 011A,Lower Super Output Areas and Data Zones,LSOADZ,1394,
26193,E01007121,Wirral 011B,Lower Super Output Areas and Data Zones,LSOADZ,1475,
26194,E01007122,Wirral 011C,Lower Super Output Areas and Data Zones,LSOADZ,1381,
26195,E01007123,Wirral 011D,Lower Super Output Areas and Data Zones,LSOADZ,1748,
26196,E01007124,Wirral 011E,Lower Super Output Areas and Data Zones,LSOADZ,1512,
26197,E01007125,Wirral 015A,Lower Super Output Areas and Data Zones,LSOADZ,1683,
26198,E01007126,Wirral 016A,Lower Super Output Areas and Data Zones,LSOADZ,1858,
26199,E01007127,Wirral 016B,Lower Super Output Areas and Data Zones,LSOADZ,1565,
26200,E01007128,Wirral 016C,Lower Super Output Areas and Data Zones,LSOADZ,1651,
26201,E01007129,Wirral 016D,Lower Super Output Areas and Data Zones,LSOADZ,1563,
26202,E01007130,Wirral 021A,Lower Super Output Areas and Data Zones,LSOADZ,1774,
26203,E01007131,Wirral 021B,Lower Super Output Areas and Data Zones,LSOADZ,1595,
26204,E01007133,Wirral 016E,Lower Super Output Areas and Data Zones,LSOADZ,1086,
26205,E01007135,Wirral 039A,Lower Super Output Areas and Data Zones,LSOADZ,1572,
26206,E01007136,Wirral 039B,Lower Super Output Areas and Data Zones,LSOADZ,1681,
26207,E01007137,Wirral 039C,Lower Super Output Areas and Data Zones,LSOADZ,1643,
26208,E01007138,Wirral 031B,Lower Super Output Areas and Data Zones,LSOADZ,1633,
26209,E01007139,Wirral 031C,Lower Super Output Areas and Data Zones,LSOADZ,1552,
26210,E01007140,Wirral 036A,Lower Super Output Areas and Data Zones,LSOADZ,1692,
26211,E01007141,Wirral 031D,Lower Super Output Areas and Data Zones,LSOADZ,1593,
26212,E01007142,Wirral 036B,Lower Super Output Areas and Data Zones,LSOADZ,1812,
26213,E01007143,Wirral 036C,Lower Super Output Areas and Data Zones,LSOADZ,1672,
26214,E01007144,Wirral 038A,Lower Super Output Areas and Data Zones,LSOADZ,1383,
26215,E01007145,Wirral 038B,Lower Super Output Areas and Data Zones,LSOADZ,1318,
26216,E01007146,Wirral 038C,Lower Super Output Areas and Data Zones,LSOADZ,1566,
26217,E01007147,Wirral 038D,Lower Super Output Areas and Data Zones,LSOADZ,1402,
26218,E01007148,Wirral 038E,Lower Super Output Areas and Data Zones,LSOADZ,1660,
26219,E01007149,Wirral 041A,Lower Super Output Areas and Data Zones,LSOADZ,1489,
26220,E01007150,Wirral 041B,Lower Super Output Areas and Data Zones,LSOADZ,1480,
26221,E01007151,Wirral 035D,Lower Super Output Areas and Data Zones,LSOADZ,1570,
26222,E01007152,Wirral 036D,Lower Super Output Areas and Data Zones,LSOADZ,1653,
26223,E01007153,Wirral 036E,Lower Super Output Areas and Data Zones,LSOADZ,1513,
26224,E01007154,Wirral 035E,Lower Super Output Areas and Data Zones,LSOADZ,1545,
26225,E01007155,Wirral 020A,Lower Super Output Areas and Data Zones,LSOADZ,1830,
26226,E01007156,Wirral 015B,Lower Super Output Areas and Data Zones,LSOADZ,1525,
26227,E01007157,Wirral 015C,Lower Super Output Areas and Data Zones,LSOADZ,1538,
26228,E01007158,Wirral 015D,Lower Super Output Areas and Data Zones,LSOADZ,1517,
26229,E01007159,Wirral 015E,Lower Super Output Areas and Data Zones,LSOADZ,1846,
26230,E01007160,Wirral 020B,Lower Super Output Areas and Data Zones,LSOADZ,1704,
26231,E01007161,Wirral 019B,Lower Super Output Areas and Data Zones,LSOADZ,1538,
26232,E01007162,Wirral 019C,Lower Super Output Areas and Data Zones,LSOADZ,1503,
26233,E01007163,Wirral 024A,Lower Super Output Areas and Data Zones,LSOADZ,2347,
26234,E01007164,Wirral 042A,Lower Super Output Areas and Data Zones,LSOADZ,1730,
26235,E01007165,Wirral 041C,Lower Super Output Areas and Data Zones,LSOADZ,1338,
26236,E01007166,Wirral 042B,Lower Super Output Areas and Data Zones,LSOADZ,1446,
26237,E01007167,Wirral 042C,Lower Super Output Areas and Data Zones,LSOADZ,1492,
26238,E01007168,Wirral 042D,Lower Super Output Areas and Data Zones,LSOADZ,1640,
26239,E01007169,Wirral 042E,Lower Super Output Areas and Data Zones,LSOADZ,1715,
26240,E01007170,Wirral 039D,Lower Super Output Areas and Data Zones,LSOADZ,1532,
26241,E01007171,Wirral 041D,Lower Super Output Areas and Data Zones,LSOADZ,1551,
26242,E01007172,Wirral 041E,Lower Super Output Areas and Data Zones,LSOADZ,1438,
26243,E01007173,Wirral 029A,Lower Super Output Areas and Data Zones,LSOADZ,1552,
26244,E01007174,Wirral 029B,Lower Super Output Areas and Data Zones,LSOADZ,1562,
26245,E01007175,Wirral 027A,Lower Super Output Areas and Data Zones,LSOADZ,1846,
26246,E01007176,Wirral 029C,Lower Super Output Areas and Data Zones,LSOADZ,1612,
26247,E01007177,Wirral 029D,Lower Super Output Areas and Data Zones,LSOADZ,1507,
26248,E01007178,Wirral 029E,Lower Super Output Areas and Data Zones,LSOADZ,1556,
26249,E01007179,Wirral 021C,Lower Super Output Areas and Data Zones,LSOADZ,1292,
26250,E01007180,Wirral 022A,Lower Super Output Areas and Data Zones,LSOADZ,1552,
26251,E01007181,Wirral 022B,Lower Super Output Areas and Data Zones,LSOADZ,1493,
26252,E01007182,Wirral 037A,Lower Super Output Areas and Data Zones,LSOADZ,1522,
26253,E01007183,Wirral 034A,Lower Super Output Areas and Data Zones,LSOADZ,1285,
26254,E01007184,Wirral 037B,Lower Super Output Areas and Data Zones,LSOADZ,1509,
26255,E01007185,Wirral 037C,Lower Super Output Areas and Data Zones,LSOADZ,1594,
26256,E01007186,Wirral 040A,Lower Super Output Areas and Data Zones,LSOADZ,1590,
26257,E01007187,Wirral 040B,Lower Super Output Areas and Data Zones,LSOADZ,1464,
26258,E01007188,Wirral 040C,Lower Super Output Areas and Data Zones,LSOADZ,1491,
26259,E01007189,Wirral 040D,Lower Super Output Areas and Data Zones,LSOADZ,1614,
26260,E01007190,Wirral 040E,Lower Super Output Areas and Data Zones,LSOADZ,1485,
26261,E01007191,Wirral 040F,Lower Super Output Areas and Data Zones,LSOADZ,1336,
26262,E01007192,Wirral 037D,Lower Super Output Areas and Data Zones,LSOADZ,1306,
26263,E01007193,Wirral 014A,Lower Super Output Areas and Data Zones,LSOADZ,1668,
26264,E01007194,Wirral 014B,Lower Super Output Areas and Data Zones,LSOADZ,1495,
26265,E01007195,Wirral 013A,Lower Super Output Areas and Data Zones,LSOADZ,1624,
26266,E01007196,Wirral 026A,Lower Super Output Areas and Data Zones,LSOADZ,1617,
26267,E01007197,Wirral 026B,Lower Super Output Areas and Data Zones,LSOADZ,1693,
26268,E01007198,Wirral 026C,Lower Super Output Areas and Data Zones,LSOADZ,1703,
26269,E01007199,Wirral 013B,Lower Super Output Areas and Data Zones,LSOADZ,1547,
26270,E01007200,Wirral 014C,Lower Super Output Areas and Data Zones,LSOADZ,1732,
26271,E01007201,Wirral 014D,Lower Super Output Areas and Data Zones,LSOADZ,1460,
26272,E01007202,Wirral 014E,Lower Super Output Areas and Data Zones,LSOADZ,1383,
26273,E01007203,Wirral 006A,Lower Super Output Areas and Data Zones,LSOADZ,2022,
26274,E01007204,Wirral 009A,Lower Super Output Areas and Data Zones,LSOADZ,1656,
26275,E01007205,Wirral 006B,Lower Super Output Areas and Data Zones,LSOADZ,1541,
26276,E01007206,Wirral 009B,Lower Super Output Areas and Data Zones,LSOADZ,1868,
26277,E01007207,Wirral 009C,Lower Super Output Areas and Data Zones,LSOADZ,1351,
26278,E01007208,Wirral 012A,Lower Super Output Areas and Data Zones,LSOADZ,1727,
26279,E01007209,Wirral 009D,Lower Super Output Areas and Data Zones,LSOADZ,1293,
26280,E01007210,Wirral 006C,Lower Super Output Areas and Data Zones,LSOADZ,1955,
26281,E01007211,Wirral 004A,Lower Super Output Areas and Data Zones,LSOADZ,1183,
26282,E01007212,Wirral 007A,Lower Super Output Areas and Data Zones,LSOADZ,1468,
26283,E01007213,Wirral 007B,Lower Super Output Areas and Data Zones,LSOADZ,1553,
26284,E01007214,Wirral 007C,Lower Super Output Areas and Data Zones,LSOADZ,1507,
26285,E01007215,Wirral 005A,Lower Super Output Areas and Data Zones,LSOADZ,1596,
26286,E01007216,Wirral 005B,Lower Super Output Areas and Data Zones,LSOADZ,1550,
26287,E01007217,Wirral 007D,Lower Super Output Areas and Data Zones,LSOADZ,1582,
26288,E01007218,Wirral 002A,Lower Super Output Areas and Data Zones,LSOADZ,1492,
26289,E01007219,Wirral 005C,Lower Super Output Areas and Data Zones,LSOADZ,1558,
26290,E01007220,Wirral 005D,Lower Super Output Areas and Data Zones,LSOADZ,1259,
26291,E01007221,Wirral 012B,Lower Super Output Areas and Data Zones,LSOADZ,1472,
26292,E01007222,Wirral 013C,Lower Super Output Areas and Data Zones,LSOADZ,1608,
26293,E01007223,Wirral 013D,Lower Super Output Areas and Data Zones,LSOADZ,1394,
26294,E01007224,Wirral 017A,Lower Super Output Areas and Data Zones,LSOADZ,1476,
26295,E01007225,Wirral 012C,Lower Super Output Areas and Data Zones,LSOADZ,1804,
26296,E01007226,Wirral 017B,Lower Super Output Areas and Data Zones,LSOADZ,1599,
26297,E01007227,Wirral 012D,Lower Super Output Areas and Data Zones,LSOADZ,1507,
26298,E01007228,Wirral 012E,Lower Super Output Areas and Data Zones,LSOADZ,1399,
26299,E01007229,Wirral 001A,Lower Super Output Areas and Data Zones,LSOADZ,1665,
26300,E01007230,Wirral 001B,Lower Super Output Areas and Data Zones,LSOADZ,1239,
26301,E01007231,Wirral 001C,Lower Super Output Areas and Data Zones,LSOADZ,1578,
26302,E01007232,Wirral 002B,Lower Super Output Areas and Data Zones,LSOADZ,1522,
26303,E01007233,Wirral 002C,Lower Super Output Areas and Data Zones,LSOADZ,1848,
26304,E01007234,Wirral 002D,Lower Super Output Areas and Data Zones,LSOADZ,1577,
26305,E01007235,Wirral 004B,Lower Super Output Areas and Data Zones,LSOADZ,1525,
26306,E01007236,Wirral 002E,Lower Super Output Areas and Data Zones,LSOADZ,1402,
26307,E01007237,Wirral 001D,Lower Super Output Areas and Data Zones,LSOADZ,1516,
26308,E01007238,Wirral 001E,Lower Super Output Areas and Data Zones,LSOADZ,1549,
26309,E01007239,Wirral 022C,Lower Super Output Areas and Data Zones,LSOADZ,1754,
26310,E01007240,Wirral 020C,Lower Super Output Areas and Data Zones,LSOADZ,1580,
26311,E01007241,Wirral 020D,Lower Super Output Areas and Data Zones,LSOADZ,1472,
26312,E01007242,Wirral 020E,Lower Super Output Areas and Data Zones,LSOADZ,1662,
26313,E01007243,Wirral 022D,Lower Super Output Areas and Data Zones,LSOADZ,1604,
26314,E01007244,Wirral 022E,Lower Super Output Areas and Data Zones,LSOADZ,2077,
26315,E01007245,Wirral 024B,Lower Super Output Areas and Data Zones,LSOADZ,1539,
26316,E01007246,Wirral 024C,Lower Super Output Areas and Data Zones,LSOADZ,1553,
26317,E01007247,Wirral 024D,Lower Super Output Areas and Data Zones,LSOADZ,1756,
26318,E01007248,Wirral 030A,Lower Super Output Areas and Data Zones,LSOADZ,1535,
26319,E01007249,Wirral 025A,Lower Super Output Areas and Data Zones,LSOADZ,1358,
26320,E01007250,Wirral 030B,Lower Super Output Areas and Data Zones,LSOADZ,1415,
26321,E01007251,Wirral 025B,Lower Super Output Areas and Data Zones,LSOADZ,1169,
26322,E01007252,Wirral 024E,Lower Super Output Areas and Data Zones,LSOADZ,1548,
26323,E01007253,Wirral 030C,Lower Super Output Areas and Data Zones,LSOADZ,1552,
26324,E01007254,Wirral 030D,Lower Super Output Areas and Data Zones,LSOADZ,1524,
26325,E01007255,Wirral 034B,Lower Super Output Areas and Data Zones,LSOADZ,1502,
26326,E01007256,Wirral 034C,Lower Super Output Areas and Data Zones,LSOADZ,1581,
26327,E01007257,Wirral 025C,Lower Super Output Areas and Data Zones,LSOADZ,1299,
26328,E01007258,Wirral 028A,Lower Super Output Areas and Data Zones,LSOADZ,1454,
26329,E01007259,Wirral 023A,Lower Super Output Areas and Data Zones,LSOADZ,1208,
26330,E01007260,Wirral 028B,Lower Super Output Areas and Data Zones,LSOADZ,1561,
26331,E01007261,Wirral 023B,Lower Super Output Areas and Data Zones,LSOADZ,1364,
26332,E01007262,Wirral 028C,Lower Super Output Areas and Data Zones,LSOADZ,1499,
26333,E01007263,Wirral 026D,Lower Super Output Areas and Data Zones,LSOADZ,1415,
26334,E01007264,Wirral 023C,Lower Super Output Areas and Data Zones,LSOADZ,1412,
26335,E01007265,Wirral 017C,Lower Super Output Areas and Data Zones,LSOADZ,1365,
26336,E01007266,Wirral 023D,Lower Super Output Areas and Data Zones,LSOADZ,1538,
26337,E01007267,Wirral 023E,Lower Super Output Areas and Data Zones,LSOADZ,1454,
26338,E01007268,Wirral 023F,Lower Super Output Areas and Data Zones,LSOADZ,1317,
26339,E01007269,Wirral 010C,Lower Super Output Areas and Data Zones,LSOADZ,1816,
26340,E01007270,Wirral 010D,Lower Super Output Areas and Data Zones,LSOADZ,1689,
26341,E01007271,Wirral 010E,Lower Super Output Areas and Data Zones,LSOADZ,1670,
26342,E01007272,Wirral 008A,Lower Super Output Areas and Data Zones,LSOADZ,1487,
26343,E01007273,Wirral 008B,Lower Super Output Areas and Data Zones,LSOADZ,1310,
26344,E01007274,Wirral 008C,Lower Super Output Areas and Data Zones,LSOADZ,1368,
26345,E01007275,Wirral 005E,Lower Super Output Areas and Data Zones,LSOADZ,1562,
26346,E01007276,Wirral 007E,Lower Super Output Areas and Data Zones,LSOADZ,1550,
26347,E01007277,Wirral 008D,Lower Super Output Areas and Data Zones,LSOADZ,1459,
26348,E01007278,Wirral 008E,Lower Super Output Areas and Data Zones,LSOADZ,1476,
26349,E01007279,Wirral 034D,Lower Super Output Areas and Data Zones,LSOADZ,1680,
26350,E01007280,Wirral 033A,Lower Super Output Areas and Data Zones,LSOADZ,1742,
26351,E01007281,Wirral 028D,Lower Super Output Areas and Data Zones,LSOADZ,1333,
26352,E01007282,Wirral 026E,Lower Super Output Areas and Data Zones,LSOADZ,1418,
26353,E01007283,Wirral 028E,Lower Super Output Areas and Data Zones,LSOADZ,1266,
26354,E01007284,Wirral 033B,Lower Super Output Areas and Data Zones,LSOADZ,1623,
26355,E01007285,Wirral 033C,Lower Super Output Areas and Data Zones,LSOADZ,1489,
26356,E01007286,Wirral 034E,Lower Super Output Areas and Data Zones,LSOADZ,1437,
26357,E01007287,Wirral 033D,Lower Super Output Areas and Data Zones,LSOADZ,1837,
26358,E01007288,Wirral 037E,Lower Super Output Areas and Data Zones,LSOADZ,1587,
26359,E01007289,Wirral 031E,Lower Super Output Areas and Data Zones,LSOADZ,1599,
26360,E01007290,Wirral 027B,Lower Super Output Areas and Data Zones,LSOADZ,1743,
26361,E01007291,Wirral 021D,Lower Super Output Areas and Data Zones,LSOADZ,1670,
26362,E01007292,Wirral 021E,Lower Super Output Areas and Data Zones,LSOADZ,1472,
26363,E01007293,Wirral 027C,Lower Super Output Areas and Data Zones,LSOADZ,1483,
26364,E01007294,Wirral 021F,Lower Super Output Areas and Data Zones,LSOADZ,1481,
26365,E01007295,Wirral 027D,Lower Super Output Areas and Data Zones,LSOADZ,1185,
26366,E01007296,Wirral 027E,Lower Super Output Areas and Data Zones,LSOADZ,1713,
26367,E01007297,Wirral 018A,Lower Super Output Areas and Data Zones,LSOADZ,1436,
26368,E01007298,Wirral 018B,Lower Super Output Areas and Data Zones,LSOADZ,1529,
26369,E01007299,Wirral 017D,Lower Super Output Areas and Data Zones,LSOADZ,1344,
26370,E01007300,Wirral 019D,Lower Super Output Areas and Data Zones,LSOADZ,1914,
26371,E01007301,Wirral 018C,Lower Super Output Areas and Data Zones,LSOADZ,1632,
26372,E01007302,Wirral 018D,Lower Super Output Areas and Data Zones,LSOADZ,1435,
26373,E01007303,Wirral 025D,Lower Super Output Areas and Data Zones,LSOADZ,1438,
26374,E01007304,Wirral 025E,Lower Super Output Areas and Data Zones,LSOADZ,1569,
26375,E01007305,Wirral 018E,Lower Super Output Areas and Data Zones,LSOADZ,1631,
26376,E01007306,Wirral 017E,Lower Super Output Areas and Data Zones,LSOADZ,1612,
26377,E01007307,Wirral 003A,Lower Super Output Areas and Data Zones,LSOADZ,1753,
26378,E01007308,Wirral 003B,Lower Super Output Areas and Data Zones,LSOADZ,1489,
26379,E01007309,Wirral 006D,Lower Super Output Areas and Data Zones,LSOADZ,1546,
26380,E01007310,Wirral 004C,Lower Super Output Areas and Data Zones,LSOADZ,1388,
26381,E01007311,Wirral 004D,Lower Super Output Areas and Data Zones,LSOADZ,1473,
26382,E01007312,Wirral 003C,Lower Super Output Areas and Data Zones,LSOADZ,1491,
26383,E01007313,Wirral 003D,Lower Super Output Areas and Data Zones,LSOADZ,1553,
26384,E01007314,Wirral 004E,Lower Super Output Areas and Data Zones,LSOADZ,1489,
26385,E01007315,Wirral 003E,Lower Super Output Areas and Data Zones,LSOADZ,1543,
26386,E01007316,Wirral 004F,Lower Super Output Areas and Data Zones,LSOADZ,1535,
50957,E01032505,Liverpool 050F,Lower Super Output Areas and Data Zones,LSOADZ,1317,
50958,E01032506,Liverpool 050G,Lower Super Output Areas and Data Zones,LSOADZ,1403,
50959,E01032507,Liverpool 050H,Lower Super Output Areas and Data Zones,LSOADZ,1539,
50960,E01032508,Liverpool 027G,Lower Super Output Areas and Data Zones,LSOADZ,1723,
50961,E01032509,Liverpool 027H,Lower Super Output Areas and Data Zones,LSOADZ,1434,
50962,E01032510,Liverpool 008F,Lower Super Output Areas and Data Zones,LSOADZ,1809,
50963,E01032511,Liverpool 008G,Lower Super Output Areas and Data Zones,LSOADZ,1378,
51329,E01032903,Wirral 010F,Lower Super Output Areas and Data Zones,LSOADZ,2451,
51330,E01032904,St. Helens 019I,Lower Super Output Areas and Data Zones,LSOADZ,1880,
51331,E01032905,St. Helens 019J,Lower Super Output Areas and Data Zones,LSOADZ,1570,
51507,E01033094,Sefton 004F,Lower Super Output Areas and Data Zones,LSOADZ,988,
51508,E01033095,Sefton 033F,Lower Super Output Areas and Data Zones,LSOADZ,1845,
51509,E01033096,Sefton 018F,Lower Super Output Areas and Data Zones,LSOADZ,2531,
51510,E01033097,Sefton 004G,Lower Super Output Areas and Data Zones,LSOADZ,1050,
51625,E01033228,Knowsley 008F,Lower Super Output Areas and Data Zones,LSOADZ,1907,
52085,E01033747,Liverpool 018F,Lower Super Output Areas and Data Zones,LSOADZ,1043,
52086,E01033748,Liverpool 050I,Lower Super Output Areas and Data Zones,LSOADZ,1277,
52087,E01033749,Liverpool 042F,Lower Super Output Areas and Data Zones,LSOADZ,1153,
52088,E01033750,Liverpool 061A,Lower Super Output Areas and Data Zones,LSOADZ,1448,
52089,E01033751,Liverpool 062A,Lower Super Output Areas and Data Zones,LSOADZ,1873,
52090,E01033752,Liverpool 062B,Lower Super Output Areas and Data Zones,LSOADZ,1196,
52091,E01033753,Liverpool 062C,Lower Super Output Areas and Data Zones,LSOADZ,1051,
52092,E01033754,Liverpool 061B,Lower Super Output Areas and Data Zones,LSOADZ,1452,
52093,E01033755,Liverpool 062D,Lower Super Output Areas and Data Zones,LSOADZ,1082,
52094,E01033756,Liverpool 061C,Lower Super Output Areas and Data Zones,LSOADZ,1185,
52095,E01033757,Liverpool 037E,Lower Super Output Areas and Data Zones,LSOADZ,1025,
52096,E01033758,Liverpool 060B,Lower Super Output Areas and Data Zones,LSOADZ,1730,
52097,E01033759,Liverpool 010F,Lower Super Output Areas and Data Zones,LSOADZ,1147,
52098,E01033760,Liverpool 060C,Lower Super Output Areas and Data Zones,LSOADZ,2115,
52099,E01033761,Liverpool 060D,Lower Super Output Areas and Data Zones,LSOADZ,1372,
52100,E01033762,Liverpool 060E,Lower Super Output Areas and Data Zones,LSOADZ,1791,
52101,E01033763,Liverpool 031G,Lower Super Output Areas and Data Zones,LSOADZ,1527,
52102,E01033764,Liverpool 022E,Lower Super Output Areas and Data Zones,LSOADZ,2202,
52103,E01033765,Liverpool 061D,Lower Super Output Areas and Data Zones,LSOADZ,1351,
52104,E01033766,Liverpool 042G,Lower Super Output Areas and Data Zones,LSOADZ,1075,
52105,E01033767,Liverpool 050J,Lower Super Output Areas and Data Zones,LSOADZ,1067,
52106,E01033768,Liverpool 037F,Lower Super Output Areas and Data Zones,LSOADZ,1223,
